"src","total_con","num_of_des","total_failed","des_list","id_list","con_per_des","success_to_fail_ratio"
"C17609",1,1,0,"C1065","6674",1,0
"C158",1,1,0,"C612","6683",1,0
"C4571",1,1,0,"C1065","6684",1,0
"C16150",1,1,0,"C1065","6689",1,0
"C20179",1,1,0,"C529","6693",1,0
"C525",1,1,0,"C529","6694",1,0
"C12845",1,1,0,"C467","6696",1,0
"C12667",1,1,0,"C586","6707",1,0
"C19389",1,1,0,"C467","6708",1,0
"C21302",1,1,0,"C586","6714",1,0
"C14332",1,1,0,"C457","6715",1,0
"C4726",1,1,0,"C529","6716",1,0
"C13521",1,1,0,"C586","6723",1,0
"C3189",1,1,0,"C529","6725",1,0
"C8145",1,1,0,"C529","6730",1,0
"C18692",1,1,0,"C625","6731",1,0
"C20613",1,1,0,"C528","6733",1,0
"C20835",1,1,0,"C457","6734",1,0
"C4042",1,1,0,"C586","6736",1,0
"C780",1,1,0,"C457","6738",1,0
"C9964",1,1,0,"C586","6739",1,0
"C21327",1,1,0,"C612","6741",1,0
"C1543",1,1,0,"C467","6743",1,0
"C537",1,1,0,"C586","6746",1,0
"C3777",1,1,0,"C467","6750",1,0
"C20833",1,1,0,"C1065","6753",1,0
"C19778",1,1,0,"C528","6761",1,0
"C13687",1,1,0,"C1015","6762",1,0
"C2489",1,1,0,"C586","6763",1,0
"C16074",1,1,0,"C612","6765",1,0
"C10163",1,1,0,"C612","6766",1,0
"C4782",1,1,0,"C1065","6768",1,0
"C37",1,1,0,"C467","6769",1,0
"C4163",1,1,0,"C467","6771",1,0
"C21701",1,1,0,"C529","6772",1,0
"C19324",1,1,0,"C625","6774",1,0
"C5989",1,1,0,"C467","6777",1,0
"C3093",1,1,0,"C1065","6780",1,0
"C15057",1,1,0,"C586","6784",1,0
"C14336",1,1,0,"C467","6787",1,0
"C10039",1,1,0,"C3173","6790",1,0
"C235",1,1,0,"C586","6791",1,0
"C4816",1,1,0,"C457","6794",1,0
"C14149",1,1,0,"C586","6796",1,0
"C266",1,1,0,"C1065","6799",1,0
"C13642",1,1,0,"C528","6800",1,0
"C9956",1,1,0,"C1065","6801",1,0
"C1001",1,1,0,"C529","6802",1,0
"C5472",1,1,0,"C467","6803",1,0
"C1663",1,1,0,"C586","6804",1,0
"C14833",1,1,0,"C586","6807",1,0
"C3595",1,1,0,"C457","6808",1,0
"C6353",1,1,0,"C586","6811",1,0
"C7474",1,1,0,"C528","6812",1,0
"C5458",1,1,0,"C529","6813",1,0
"C20361",1,1,0,"C5618","6814",1,0
"C13275",1,1,0,"C457","6816",1,0
"C7711",1,1,0,"C467","6817",1,0
"C1509",1,1,0,"C612","6823",1,0
"C9268",1,1,0,"C529","6826",1,0
"C5371",1,1,0,"C612","6828",1,0
"C18821",1,1,0,"C529","6830",1,0
"C17713",1,1,0,"C612","6833",1,0
"C18698",1,1,0,"C2106","6835",1,0
"C19669",1,1,0,"C528","6838",1,0
"C41",1,1,0,"C2106","6839",1,0
"C12983",1,1,0,"C586","6841",1,0
"C5787",1,1,0,"C21946","6842",1,0
"C4864",1,1,0,"C586","6846",1,0
"C15638",1,1,0,"C3173","6848",1,0
"C10597",1,1,0,"C1065","6849",1,0
"C12726",1,1,0,"C612","6850",1,0
"C213",1,1,0,"C586","6857",1,0
"C329",1,1,0,"C529","6858",1,0
"C19679",1,1,0,"C1065","6860",1,0
"C1164",1,1,0,"C529","6862",1,0
"C1143",1,1,0,"C457","6864",1,0
"C385",1,1,0,"C586","6866",1,0
"C21659",1,1,0,"C612","6868",1,0
"C19217",1,1,0,"C467","6870",1,0
"C2463",1,1,0,"C467","6871",1,0
"C13162",1,1,0,"C457","6874",1,0
"C19393",1,1,0,"C467","6875",1,0
"C18806",1,1,0,"C1065","6880",1,0
"C8437",1,1,0,"C528","6882",1,0
"C13785",1,1,0,"C586","6883",1,0
"C4230",1,1,0,"C529","6890",1,0
"C20027",1,1,0,"C586","6894",1,0
"C2656",1,1,0,"C586","6895",1,0
"C15487",1,1,0,"C612","6896",1,0
"C3541",1,1,0,"C528","6904",1,0
"C2982",1,1,0,"C612","6905",1,0
"C9107",1,1,0,"C467","6906",1,0
"C4436",1,1,0,"C1065","6908",1,0
"C12552",1,1,0,"C585","6909",1,0
"C4474",1,1,0,"C467","6913",1,0
"C3122",1,1,0,"C586","6914",1,0
"C8804",1,1,0,"C529","6916",1,0
"C5818",1,1,0,"C528","6917",1,0
"C1042",1,1,0,"C2106","6918",1,0
"C9788",1,1,0,"C2106","6920",1,0
"C13204",1,1,0,"C1065","6921",1,0
"C11301",1,1,0,"C3173","6935",1,0
"C8629",1,1,0,"C1065","6941",1,0
"C9601",1,1,0,"C3173","6944",1,0
"C14337",1,1,0,"C625","6945",1,0
"C10405",1,1,0,"C457","6946",1,0
"C9462",1,1,0,"C529","6949",1,0
"C17306",1,1,0,"C586","6951",1,0
"C17705",1,1,0,"C528","6959",1,0
"C751",1,1,0,"C586","6960",1,0
"C22140",1,1,0,"C529","6965",1,0
"C1585",1,1,0,"C586","6967",1,0
"C16226",1,1,0,"C625","6969",1,0
"C15285",1,1,0,"C586","6973",1,0
"C21041",1,1,0,"C528","6975",1,0
"C1341",1,1,0,"C529","6981",1,0
"C18454",1,1,0,"C625","6983",1,0
"C16218",1,1,0,"C1065","6991",1,0
"C20216",1,1,0,"C528","6992",1,0
"C2162",1,1,0,"C528","6993",1,0
"C21236",1,1,0,"C1065","6994",1,0
"C19202",1,1,0,"C625","6997",1,0
"C19286",1,1,0,"C457","6999",1,0
"C13625",1,1,0,"C529","7001",1,0
"C10045",1,1,0,"C586","7009",1,0
"C3664",1,1,0,"C625","7011",1,0
"C3515",1,1,0,"C528","7012",1,0
"C8400",1,1,0,"C612","7015",1,0
"C3232",1,1,0,"C612","7016",1,0
"C4434",1,1,0,"C2106","7026",1,0
"C21357",1,1,0,"C467","7027",1,0
"C9287",1,1,0,"C612","7029",1,0
"C9795",1,1,0,"C1065","7031",1,0
"C185",1,1,0,"C529","7032",1,0
"C18965",1,1,0,"C586","7033",1,0
"C20231",1,1,0,"C612","7035",1,0
"C15252",1,1,0,"C2651","7037",1,0
"C18973",1,1,0,"C612","7038",1,0
"C4363",1,1,0,"C529","7040",1,0
"C15114",1,1,0,"C528","7042",1,0
"C22012",1,1,0,"C457","7045",1,0
"C1800",1,1,0,"C612","7046",1,0
"C14404",1,1,0,"C467","7052",1,0
"C13095",1,1,0,"C467","7055",1,0
"C11332",1,1,0,"C467","7058",1,0
"C7139",1,1,0,"C528","7059",1,0
"C14993",1,1,0,"C467","7060",1,0
"C12247",1,1,0,"C467","7064",1,0
"C5478",1,1,0,"C528","7065",1,0
"C6115",1,1,0,"C2106","7068",1,0
"C11825",1,1,0,"C528","7071",1,0
"C6030",1,1,0,"C528","7073",1,0
"C7612",1,1,0,"C528","7074",1,0
"C9082",1,1,0,"C529","7075",1,0
"C7312",1,1,0,"C467","7078",1,0
"C2971",1,1,0,"C2106","7083",1,0
"C12572",1,1,0,"C529","7084",1,0
"C10095",1,1,0,"C1065","7088",1,0
"C10803",1,1,0,"C529","7091",1,0
"C12693",1,1,0,"C2162","7093",1,0
"C1496",1,1,0,"C625","7096",1,0
"C18002",1,1,0,"C612","7097",1,0
"C3931",1,1,0,"C625","7099",1,0
"C1071",1,1,0,"C586","7102",1,0
"C10506",1,1,0,"C528","7104",1,0
"C1060",1,1,0,"C586","7107",1,0
"C15283",1,1,0,"C625","7112",1,0
"C12098",1,1,0,"C586","7114",1,0
"C7601",1,1,0,"C586","7123",1,0
"C6153",1,1,0,"C2162","7126",1,0
"C3650",1,1,0,"C1065","7127",1,0
"C107",1,1,0,"C1065","7128",1,0
"C4271",1,1,0,"C457","7131",1,0
"C21585",1,1,0,"C586","7133",1,0
"C3256",1,1,0,"C743","7136",1,0
"C1327",1,1,0,"C457","7137",1,0
"C16748",1,1,0,"C457","7139",1,0
"C2826",1,1,0,"C612","7141",1,0
"C6192",1,1,0,"C586","7142",1,0
"C19181",1,1,0,"C529","7144",1,0
"C18379",1,1,0,"C625","7145",1,0
"C18522",1,1,0,"C528","7147",1,0
"C5055",1,1,0,"C467","7149",1,0
"C1865",1,1,0,"C625","7153",1,0
"C6663",1,1,0,"C2162","7155",1,0
"C21545",1,1,0,"C1438","7160",1,0
"C17821",1,1,0,"C801","7164",1,0
"C299",1,1,0,"C625","7166",1,0
"C15675",1,1,0,"C1065","7167",1,0
"C8571",1,1,0,"C743","7169",1,0
"C1116",1,1,0,"C612","7173",1,0
"C7989",1,1,0,"C529","7179",1,0
"C6714",1,1,0,"C2106","7181",1,0
"C1395",1,1,0,"C612","7184",1,0
"C16356",1,1,0,"C586","7188",1,0
"C11274",1,1,0,"C10","7190",1,0
"C14114",1,1,0,"C586","7191",1,0
"C14494",1,1,0,"C529","7196",1,0
"C20811",1,1,0,"C395","7200",1,0
"C20046",1,1,0,"C586","7201",1,0
"C11165",1,1,0,"C625","7208",1,0
"C11553",1,1,0,"C2106","7209",1,0
"C9768",1,1,0,"C467","7212",1,0
"C13591",1,1,0,"C625","7213",1,0
"C1202",1,1,0,"C528","7216",1,0
"C12716",1,1,0,"C529","7217",1,0
"C9829",1,1,0,"C612","7219",1,0
"C14889",1,1,0,"C586","7221",1,0
"C4064",1,1,0,"C612","7223",1,0
"C14364",1,1,0,"C1065","7224",1,0
"C5143",1,1,0,"C529","7227",1,0
"C2865",1,1,0,"C1065","7235",1,0
"C14349",1,1,0,"C612","7238",1,0
"C5190",1,1,0,"C467","7240",1,0
"C3044",1,1,0,"C586","7241",1,0
"C12027",1,1,0,"C457","7244",1,0
"C12432",1,1,0,"C457","7248",1,0
"C4047",1,1,0,"C586","7249",1,0
"C9868",1,1,0,"C529","7257",1,0
"C1165",1,1,0,"C1065","7260",1,0
"C2120",1,1,0,"C625","7262",1,0
"C8107",1,1,0,"C625","7263",1,0
"C5002",1,1,0,"C612","7265",1,0
"C17233",1,1,0,"C586","7266",1,0
"C4408",1,1,0,"C467","7269",1,0
"C10000",1,1,0,"C586","7271",1,0
"C6986",1,1,0,"C743","7273",1,0
"C8236",1,1,0,"C801","7276",1,0
"C6419",1,1,0,"C625","7277",1,0
"C1722",1,1,0,"C586","7279",1,0
"C9637",1,1,0,"C457","7282",1,0
"C2633",1,1,0,"C3173","7283",1,0
"C79",1,1,0,"C625","7290",1,0
"C4031",1,1,0,"C612","7291",1,0
"C7687",1,1,0,"C586","7295",1,0
"C19094",1,1,0,"C529","7296",1,0
"C3012",1,1,0,"C528","7301",1,0
"C223",1,1,0,"C625","7303",1,0
"C17172",1,1,0,"C457","7307",1,0
"C20465",1,1,0,"C457","7309",1,0
"C2427",1,1,0,"C586","7310",1,0
"C8643",1,1,0,"C3173","7314",1,0
"C57",1,1,0,"C625","7320",1,0
"C18101",1,1,0,"C586","7323",1,0
"C13762",1,1,0,"C2106","7324",1,0
"C20963",1,1,0,"C528","7326",1,0
"C8982",1,1,0,"C612","7329",1,0
"C7346",1,1,0,"C586","7331",1,0
"C12837",1,1,0,"C528","7340",1,0
"C20869",1,1,0,"C529","7341",1,0
"C4102",1,1,0,"C528","7344",1,0
"C7844",1,1,0,"C528","7346",1,0
"C15602",1,1,0,"C586","7350",1,0
"C644",1,1,0,"C625","7352",1,0
"C3535",1,1,0,"C528","7355",1,0
"C16140",1,1,0,"C92","7357",1,0
"C925",1,1,0,"C467","7358",1,0
"C20051",1,1,0,"C586","7362",1,0
"C8346",1,1,0,"C467","7366",1,0
"C655",1,1,0,"C586","7368",1,0
"C2148",1,1,0,"C586","7378",1,0
"C10347",1,1,0,"C612","7380",1,0
"C9516",1,1,0,"C529","7381",1,0
"C3912",1,1,0,"C457","7383",1,0
"C20956",1,1,0,"C529","7386",1,0
"C7626",1,1,0,"C1065","7387",1,0
"C13789",1,1,0,"C612","7388",1,0
"C17264",1,1,0,"C625","7389",1,0
"C242",1,1,0,"C528","7390",1,0
"C10005",1,1,0,"C467","7393",1,0
"C13561",1,1,0,"C528","7394",1,0
"C3473",1,1,0,"C529","7397",1,0
"C15686",1,1,0,"C467","7398",1,0
"C2643",1,1,0,"C2106","7402",1,0
"C447",1,1,0,"C586","7403",1,0
"C4087",1,1,0,"C529","7404",1,0
"C4743",1,1,0,"C529","7408",1,0
"C4657",1,1,0,"C625","7412",1,0
"C7738",1,1,0,"C457","7416",1,0
"C9479",1,1,0,"C457","7419",1,0
"C8375",1,1,0,"C467","7420",1,0
"C6519",1,1,0,"C529","7422",1,0
"C11837",1,1,0,"C625","7428",1,0
"C1282",1,1,0,"C467","7433",1,0
"C22094",1,1,0,"C586","7434",1,0
"C19083",1,1,0,"C612","7436",1,0
"C19045",1,1,0,"C1065","7437",1,0
"C19114",1,1,0,"C612","7441",1,0
"C8353",1,1,0,"C467","7442",1,0
"C7276",1,1,0,"C1065","7445",1,0
"C1364",1,1,0,"C467","7449",1,0
"C19221",1,1,0,"C625","7452",1,0
"C5305",1,1,0,"C528","7454",1,0
"C17800",1,1,0,"C467","7456",1,0
"C10900",1,1,0,"C3034","7458",1,0
"C5271",1,1,0,"C457","7459",1,0
"C17100",1,1,0,"C2162","7460",1,0
"C35",1,1,0,"C529","7465",1,0
"C13010",1,1,0,"C801","7469",1,0
"C12864",1,1,0,"C529","7473",1,0
"C801",1,1,0,"C231","7474",1,0
"C2103",1,1,0,"C586","7475",1,0
"C10101",1,1,0,"C457","7481",1,0
"C5018",1,1,0,"C743","7482",1,0
"C16412",1,1,0,"C586","7483",1,0
"C1957",1,1,0,"C457","7487",1,0
"C6387",1,1,0,"C528","7491",1,0
"C13455",1,1,0,"C586","7492",1,0
"C20464",1,1,0,"C1065","7493",1,0
"C8876",1,1,0,"C529","7494",1,0
"C20358",1,1,0,"C612","7495",1,0
"C17755",1,1,0,"C529","7497",1,0
"C14571",1,1,0,"C1065","7498",1,0
"C11017",1,1,0,"C586","7500",1,0
"C322",1,1,0,"C528","7502",1,0
"C928",1,1,0,"C529","7503",1,0
"C11506",1,1,0,"C467","7506",1,0
"C4600",1,1,0,"C612","7507",1,0
"C3869",1,1,0,"C586","7510",1,0
"C3684",1,1,0,"C2106","7512",1,0
"C6969",1,1,0,"C457","7513",1,0
"C3436",1,1,0,"C457","7518",1,0
"C4513",1,1,0,"C529","7522",1,0
"C3719",1,1,0,"C2106","7529",1,0
"C935",1,1,0,"C529","7531",1,0
"C1127",1,1,0,"C586","7533",1,0
"C18945",1,1,0,"C467","7534",1,0
"C7633",1,1,0,"C467","7537",1,0
"C9504",1,1,0,"C529","7541",1,0
"C11996",1,1,0,"C467","7544",1,0
"C15104",1,1,0,"C457","7545",1,0
"C17540",1,1,0,"C529","7546",1,0
"C11594",1,1,0,"C625","7554",1,0
"C9694",1,1,0,"C625","7555",1,0
"C3919",1,1,0,"C586","7556",1,0
"C12290",1,1,0,"C1065","7558",1,0
"C17186",1,1,0,"C467","7559",1,0
"C218",1,1,0,"C625","7564",1,0
"C6540",1,1,0,"C528","7565",1,0
"C1104",1,1,0,"C625","7568",1,0
"C1330",1,1,0,"C586","7569",1,0
"C4427",1,1,0,"C625","7571",1,0
"C16052",1,1,0,"C743","7573",1,0
"C9048",1,1,0,"C586","7575",1,0
"C11352",1,1,0,"C528","7579",1,0
"C3891",1,1,0,"C529","7581",1,0
"C180",1,1,0,"C612","7585",1,0
"C3013",1,1,0,"C612","7587",1,0
"C11789",1,1,0,"C586","7588",1,0
"C18670",1,1,0,"C586","7592",1,0
"C14465",1,1,0,"C586","7595",1,0
"C5584",1,1,0,"C529","7596",1,0
"C74",1,1,0,"C457","7599",1,0
"C2389",1,1,0,"C586","7600",1,0
"C25708",1,1,0,"C625","7602",1,0
"C4005",1,1,0,"C612","7605",1,0
"C9864",1,1,0,"C2162","7606",1,0
"C5485",1,1,0,"C625","7612",1,0
"C3488",1,1,0,"C457","7615",1,0
"C9464",1,1,0,"C467","7616",1,0
"C7050",1,1,0,"C529","7617",1,0
"C10364",1,1,0,"C2106","7618",1,0
"C8661",1,1,0,"C612","7620",1,0
"C11194",1,1,0,"C467","7623",1,0
"C1344",1,1,0,"C743","7624",1,0
"C11090",1,1,0,"C467","7625",1,0
"C14443",1,1,0,"C586","7626",1,0
"C12578",1,1,0,"C586","7627",1,0
"C11077",1,1,0,"C625","7630",1,0
"C1355",1,1,0,"C586","7632",1,0
"C14578",1,1,0,"C625","7634",1,0
"C15859",1,1,0,"C528","7637",1,0
"C6123",1,1,0,"C586","7645",1,0
"C8579",1,1,0,"C612","7646",1,0
"C1887",1,1,0,"C528","7653",1,0
"C9487",1,1,0,"C457","7657",1,0
"C13264",1,1,0,"C1065","7660",1,0
"C241",1,1,0,"C586","7663",1,0
"C3977",1,1,0,"C586","7671",1,0
"C4777",1,1,0,"C457","7672",1,0
"C20671",1,1,0,"C457","7676",1,0
"C6045",1,1,0,"C586","7678",1,0
"C595",1,1,0,"C529","7680",1,0
"C22081",1,1,0,"C528","7718",1,0
"C3818",1,1,0,"C1065","7721",1,0
"C19549",1,1,0,"C2106","7722",1,0
"C3938",1,1,0,"C2106","7724",1,0
"C906",1,1,0,"C528","7726",1,0
"C14095",1,1,0,"C586","7728",1,0
"C12927",1,1,0,"C585","7730",1,0
"C8694",1,1,0,"C10","7731",1,0
"C895",1,1,0,"C1065","7732",1,0
"C7333",1,1,0,"C625","7734",1,0
"C14781",1,1,0,"C625","7736",1,0
"C1775",1,1,0,"C457","7737",1,0
"C20938",1,1,0,"C1065","7740",1,0
"C14163",1,1,0,"C467","7743",1,0
"C15272",1,1,0,"C528","7745",1,0
"C10788",1,1,0,"C586","7746",1,0
"C1107",1,1,0,"C625","7747",1,0
"C2261",1,1,0,"C529","7749",1,0
"C14866",1,1,0,"C528","7751",1,0
"C5286",1,1,0,"C529","7752",1,0
"C19532",1,1,0,"C586","7753",1,0
"C17356",1,1,0,"C586","7754",1,0
"C16941",1,1,0,"C2106","7758",1,0
"C2772",1,1,0,"C457","7761",1,0
"C3412",1,1,0,"C395","7763",1,0
"C15644",1,1,0,"C2106","7768",1,0
"C4946",1,1,0,"C528","7771",1,0
"C6758",1,1,0,"C612","7776",1,0
"C971",1,1,0,"C586","7777",1,0
"C8071",1,1,0,"C1065","7779",1,0
"C24055",1,1,0,"C529","7786",1,0
"C8398",1,1,0,"C2106","7787",1,0
"C6079",1,1,0,"C586","7788",1,0
"C8225",1,1,0,"C529","7791",1,0
"C11097",1,1,0,"C586","7795",1,0
"C7310",1,1,0,"C1065","7796",1,0
"C2126",1,1,0,"C467","7806",1,0
"C2751",1,1,0,"C1065","7807",1,0
"C16403",1,1,0,"C1065","7810",1,0
"C15154",1,1,0,"C529","7812",1,0
"C1854",1,1,0,"C586","7813",1,0
"C7448",1,1,0,"C528","7818",1,0
"C783",1,1,0,"C528","7819",1,0
"C6409",1,1,0,"C529","7820",1,0
"C11806",1,1,0,"C457","7831",1,0
"C9766",1,1,0,"C586","7832",1,0
"C18542",1,1,0,"C586","7833",1,0
"C16496",1,1,0,"C625","7834",1,0
"C11099",1,1,0,"C3173","7835",1,0
"C763",1,1,0,"C586","7836",1,0
"C922",1,1,0,"C457","7837",1,0
"C558",1,1,0,"C2106","7840",1,0
"C12178",1,1,0,"C625","7845",1,0
"C16469",1,1,0,"C529","7851",1,0
"C10898",1,1,0,"C529","7858",1,0
"C19762",1,1,0,"C467","7859",1,0
"C12046",1,1,0,"C586","7860",1,0
"C8100",1,1,0,"C586","7864",1,0
"C1420",1,1,0,"C1065","7866",1,0
"C748",1,1,0,"C1065","7871",1,0
"C792",1,1,0,"C625","7872",1,0
"C6558",1,1,0,"C625","7877",1,0
"C19963",1,1,0,"C467","7878",1,0
"C12328",1,1,0,"C457","7881",1,0
"C237",1,1,0,"C625","7883",1,0
"C13486",1,1,0,"C457","7885",1,0
"C18608",1,1,0,"C586","7891",1,0
"C535",1,1,0,"C2162","7898",1,0
"C6671",1,1,0,"C612","7901",1,0
"C19000",1,1,0,"C467","7902",1,0
"C9729",1,1,0,"C528","7905",1,0
"C18491",1,1,0,"C612","7909",1,0
"C2063",1,1,0,"C612","7916",1,0
"C192",1,1,0,"C457","7917",1,0
"C11875",1,1,0,"C457","7919",1,0
"C708",1,1,0,"C625","7924",1,0
"C3425",1,1,0,"C625","7925",1,0
"C6681",1,1,0,"C467","7928",1,0
"C19223",1,1,0,"C528","7929",1,0
"C3120",1,1,0,"C1065","7935",1,0
"C20681",1,1,0,"C231","7936",1,0
"C21995",1,1,0,"C586","7938",1,0
"C9585",1,1,0,"C586","7939",1,0
"C5971",1,1,0,"C586","7940",1,0
"C14391",1,1,0,"C612","7943",1,0
"C20787",1,1,0,"C2106","7948",1,0
"C24464",1,1,0,"C586","7950",1,0
"C8412",1,1,0,"C457","7953",1,0
"C4011",1,1,0,"C625","7955",1,0
"C12410",1,1,0,"C625","7958",1,0
"C21510",1,1,0,"C529","7959",1,0
"C19402",1,1,0,"C2106","7962",1,0
"C26850",1,1,0,"C612","7963",1,0
"C6371",1,1,0,"C586","7965",1,0
"C11394",1,1,0,"C529","7966",1,0
"C5113",1,1,0,"C457","7969",1,0
"C12251",1,1,0,"C467","7970",1,0
"C7744",1,1,0,"C467","7972",1,0
"C13146",1,1,0,"C801","7973",1,0
"C10539",1,1,0,"C529","7975",1,0
"C18483",1,1,0,"C1065","7976",1,0
"C11766",1,1,0,"C2855","7977",1,0
"C11813",1,1,0,"C612","7984",1,0
"C619",1,1,0,"C529","7985",1,0
"C21894",1,1,0,"C467","7991",1,0
"C316",1,1,0,"C457","7992",1,0
"C12145",1,1,0,"C586","7994",1,0
"C20918",1,1,0,"C528","7999",1,0
"C9931",1,1,0,"C457","8000",1,0
"C14034",1,1,0,"C586","8007",1,0
"C5264",1,1,0,"C2106","8015",1,0
"C18180",1,1,0,"C457","8017",1,0
"C12069",1,1,0,"C457","8019",1,0
"C17117",1,1,0,"C612","8021",1,0
"C13419",1,1,0,"C467","8022",1,0
"C22161",1,1,0,"C231","8026",1,0
"C16",1,1,0,"C528","8029",1,0
"C19071",1,1,0,"C457","8030",1,0
"C9593",1,1,0,"C457","8033",1,0
"C17564",1,1,0,"C467","8035",1,0
"C6148",1,1,0,"C612","8037",1,0
"C15678",1,1,0,"C467","8038",1,0
"C4667",1,1,0,"C612","8039",1,0
"C7067",1,1,0,"C2106","8041",1,0
"C23900",1,1,0,"C612","8042",1,0
"C6344",1,1,0,"C529","8046",1,0
"C20960",1,1,0,"C1065","8049",1,0
"C12763",1,1,0,"C2106","8052",1,0
"C12854",1,1,0,"C743","8055",1,0
"C3940",1,1,0,"C529","8062",1,0
"C2663",1,1,0,"C625","8065",1,0
"C2166",1,1,0,"C586","8067",1,0
"C4125",1,1,0,"C528","8068",1,0
"C1402",1,1,0,"C1065","8069",1,0
"C8823",1,1,0,"C625","8070",1,0
"C21505",1,1,0,"C625","8074",1,0
"C7740",1,1,0,"C1015","8077",1,0
"C159",1,1,0,"C529","8085",1,0
"C18326",1,1,0,"C467","8091",1,0
"C11292",1,1,0,"C586","8092",1,0
"C22253",1,1,0,"C612","8093",1,0
"C8932",1,1,0,"C625","8094",1,0
"C13670",1,1,0,"C586","8096",1,0
"C2044",1,1,0,"C625","8100",1,0
"C20356",1,1,0,"C612","8106",1,0
"C3984",1,1,0,"C586","8108",1,0
"C10229",1,1,0,"C467","8109",1,0
"C11067",1,1,0,"C612","8111",1,0
"C3134",1,1,0,"C457","8112",1,0
"C11738",1,1,0,"C528","8115",1,0
"C6791",1,1,0,"C612","8118",1,0
"C17139",1,1,0,"C1065","8123",1,0
"C21159",1,1,0,"C612","8124",1,0
"C21462",1,1,0,"C2106","8125",1,0
"C18745",1,1,0,"C2106","8128",1,0
"C18690",1,1,0,"C529","8134",1,0
"C18004",1,1,0,"C529","8136",1,0
"C3008",1,1,0,"C2106","8137",1,0
"C7746",1,1,0,"C612","8143",1,0
"C7501",1,1,0,"C625","8145",1,0
"C16338",1,1,0,"C529","8146",1,0
"C18092",1,1,0,"C467","8152",1,0
"C3091",1,1,0,"C528","8153",1,0
"C6060",1,1,0,"C457","8154",1,0
"C6804",1,1,0,"C457","8155",1,0
"C14988",1,1,0,"C586","8157",1,0
"C22024",1,1,0,"C612","8160",1,0
"C17849",1,1,0,"C586","8162",1,0
"C2370",1,1,0,"C528","8170",1,0
"C711",1,1,0,"C1065","8173",1,0
"C3652",1,1,0,"C528","8176",1,0
"C5248",1,1,0,"C586","8177",1,0
"C8316",1,1,0,"C1065","8180",1,0
"C8645",1,1,0,"C457","8182",1,0
"C9625",1,1,0,"C1065","8186",1,0
"C11759",1,1,0,"C529","8191",1,0
"C341",1,1,0,"C625","8192",1,0
"C16202",1,1,0,"C467","8193",1,0
"C21054",1,1,0,"C529","8197",1,0
"C12625",1,1,0,"C625","8201",1,0
"C6526",1,1,0,"C625","8203",1,0
"C13767",1,1,0,"C612","8208",1,0
"C19189",1,1,0,"C586","8209",1,0
"C21614",1,1,0,"C625","8211",1,0
"C15312",1,1,0,"C1065","8220",1,0
"C2079",1,1,0,"C528","8222",1,0
"C456",1,1,0,"C612","8225",1,0
"C13494",1,1,0,"C1065","8232",1,0
"C716",1,1,0,"C612","8233",1,0
"C11920",1,1,0,"C586","8236",1,0
"C14145",1,1,0,"C612","8238",1,0
"C7446",1,1,0,"C528","8240",1,0
"C16445",1,1,0,"C467","8244",1,0
"C13234",1,1,0,"C586","8245",1,0
"C12724",1,1,0,"C1065","8247",1,0
"C12147",1,1,0,"C529","8248",1,0
"C2244",1,1,0,"C625","8252",1,0
"C8887",1,1,0,"C586","8254",1,0
"C90",1,1,0,"C457","8255",1,0
"C14926",1,1,0,"C612","8260",1,0
"C17911",1,1,0,"C457","8263",1,0
"C17380",1,1,0,"C625","8265",1,0
"C11998",1,1,0,"C625","8270",1,0
"C9216",1,1,0,"C625","8272",1,0
"C14245",1,1,0,"C529","8273",1,0
"C9553",1,1,0,"C801","8275",1,0
"C15038",1,1,0,"C1065","8277",1,0
"C4759",1,1,0,"C586","8279",1,0
"C1861",1,1,0,"C528","8288",1,0
"C5913",1,1,0,"C586","8289",1,0
"C11462",1,1,0,"C586","8294",1,0
"C3667",1,1,0,"C586","8300",1,0
"C3055",1,1,0,"C625","8312",1,0
"C1544",1,1,0,"C1065","8313",1,0
"C146",1,1,0,"C586","8314",1,0
"C1742",1,1,0,"C612","8315",1,0
"C8211",1,1,0,"C612","8319",1,0
"C1864",1,1,0,"C457","8322",1,0
"C13070",1,1,0,"C467","8327",1,0
"C3482",1,1,0,"C528","8328",1,0
"C3536",1,1,0,"C529","8336",1,0
"C949",1,1,0,"C625","8338",1,0
"C18902",1,1,0,"C2162","8345",1,0
"C4233",1,1,0,"C528","8348",1,0
"C438",1,1,0,"C2106","8349",1,0
"C20773",1,1,0,"C529","8351",1,0
"C20210",1,1,0,"C586","8360",1,0
"C10713",1,1,0,"C529","8362",1,0
"C605",1,1,0,"C529","8363",1,0
"C1602",1,1,0,"C612","8369",1,0
"C19426",1,1,0,"C324","8373",1,0
"C737",1,1,0,"C625","8389",1,0
"C8739",1,1,0,"C612","8392",1,0
"C1848",1,1,0,"C1065","8393",1,0
"C9793",1,1,0,"C2106","8401",1,0
"C816",1,1,0,"C457","8405",1,0
"C14411",1,1,0,"C586","8406",1,0
"C19719",1,1,0,"C528","8412",1,0
"C4345",1,1,0,"C529","8413",1,0
"C3204",1,1,0,"C528","8414",1,0
"C14637",1,1,0,"C457","8416",1,0
"C709",1,1,0,"C529","8419",1,0
"C19428",1,1,0,"C586","8420",1,0
"C16897",1,1,0,"C612","8423",1,0
"C16777",1,1,0,"C529","8424",1,0
"C1898",1,1,0,"C528","8425",1,0
"C5418",1,1,0,"C1065","8428",1,0
"C11260",1,1,0,"C467","8430",1,0
